Genome project	Gene stable ID	Caenorhabditis brenneri [WS251] gene stable ID	Homology type
caenorhabditis_elegans	WBGene00006723	WBGene00145316	ortholog_one2one
caenorhabditis_elegans	WBGene00006724	WBGene00153060	ortholog_one2one
caenorhabditis_elegans	WBGene00006725	WBGene00163064	ortholog_one2one
caenorhabditis_elegans	WBGene00006726	WBGene00155285	ortholog_one2one
caenorhabditis_elegans	WBGene00006727	WBGene00194968	ortholog_one2one
caenorhabditis_elegans	WBGene00006728	WBGene00142811	ortholog_one2one
caenorhabditis_elegans	WBGene00006729	WBGene00151861	ortholog_one2many
caenorhabditis_elegans	WBGene00006729	WBGene00155109	ortholog_one2many
caenorhabditis_elegans	WBGene00006730	WBGene00150719	ortholog_one2one
caenorhabditis_elegans	WBGene00006731	WBGene00139807	ortholog_one2many
caenorhabditis_elegans	WBGene00006731	WBGene00155768	ortholog_one2many
caenorhabditis_elegans	WBGene00006731	WBGene00150152	ortholog_one2many
caenorhabditis_elegans	WBGene00006732	WBGene00159405	ortholog_one2one
caenorhabditis_elegans	WBGene00006733	WBGene00163290	ortholog_one2many
caenorhabditis_elegans	WBGene00006733	WBGene00190774	ortholog_one2many
caenorhabditis_elegans	WBGene00006734	WBGene00150571	ortholog_one2many
caenorhabditis_elegans	WBGene00006734	WBGene00162669	ortholog_one2many
caenorhabditis_elegans	WBGene00006734	WBGene00139586	ortholog_one2many
caenorhabditis_elegans	WBGene00006734	WBGene00159299	ortholog_one2many
caenorhabditis_elegans	WBGene00006735	WBGene00153982	ortholog_one2one
caenorhabditis_elegans	WBGene00006736	WBGene00149198	ortholog_one2one
caenorhabditis_elegans	WBGene00006737	WBGene00159008	ortholog_one2many
caenorhabditis_elegans	WBGene00006737	WBGene00155858	ortholog_one2many
caenorhabditis_elegans	WBGene00006737	WBGene00193399	ortholog_one2many
caenorhabditis_elegans	WBGene00006738	WBGene00157665	ortholog_one2one
caenorhabditis_elegans	WBGene00006739	WBGene00156578	ortholog_one2one
caenorhabditis_elegans	WBGene00006740	WBGene00193342	ortholog_one2many
caenorhabditis_elegans	WBGene00006740	WBGene00156259	ortholog_one2many
caenorhabditis_elegans	WBGene00006741	WBGene00152750	ortholog_one2one
caenorhabditis_elegans	WBGene00006742	WBGene00190957	ortholog_one2many
caenorhabditis_elegans	WBGene00006742	WBGene00191184	ortholog_one2many
caenorhabditis_elegans	WBGene00006743	WBGene00151995	ortholog_one2one
caenorhabditis_elegans	WBGene00006744		
caenorhabditis_elegans	WBGene00006745	WBGene00159503	ortholog_one2many
caenorhabditis_elegans	WBGene00006745	WBGene00139038	ortholog_one2many
caenorhabditis_elegans	WBGene00006746	WBGene00153498	ortholog_one2many
caenorhabditis_elegans	WBGene00006746	WBGene00145348	ortholog_one2many
caenorhabditis_elegans	WBGene00006747	WBGene00140998	ortholog_one2one
caenorhabditis_elegans	WBGene00006748		
caenorhabditis_elegans	WBGene00006749	WBGene00147912	ortholog_one2one
caenorhabditis_elegans	WBGene00006750	WBGene00139400	ortholog_one2one
caenorhabditis_elegans	WBGene00006751	WBGene00142822	ortholog_one2many
caenorhabditis_elegans	WBGene00006751	WBGene00161380	ortholog_one2many
caenorhabditis_elegans	WBGene00006752	WBGene00141188	ortholog_one2one
caenorhabditis_elegans	WBGene00006753	WBGene00151576	ortholog_one2many
caenorhabditis_elegans	WBGene00006753	WBGene00140129	ortholog_one2many
caenorhabditis_elegans	WBGene00006754	WBGene00163650	ortholog_one2one
caenorhabditis_elegans	WBGene00006755	WBGene00155354	ortholog_one2one
caenorhabditis_elegans	WBGene00006756	WBGene00161361	ortholog_one2many
caenorhabditis_elegans	WBGene00006756	WBGene00156191	ortholog_one2many
caenorhabditis_elegans	WBGene00006757	WBGene00155616	ortholog_one2one
caenorhabditis_elegans	WBGene00006759		
caenorhabditis_elegans	WBGene00006760	WBGene00155487	ortholog_one2many
caenorhabditis_elegans	WBGene00006760	WBGene00145688	ortholog_one2many
caenorhabditis_elegans	WBGene00006761	WBGene00141901	ortholog_one2many
caenorhabditis_elegans	WBGene00006761	WBGene00151578	ortholog_one2many
caenorhabditis_elegans	WBGene00006762	WBGene00139798	ortholog_one2many
caenorhabditis_elegans	WBGene00006762	WBGene00141527	ortholog_one2many
caenorhabditis_elegans	WBGene00006763	WBGene00193868	ortholog_one2one
caenorhabditis_elegans	WBGene00006764	WBGene00150453	ortholog_one2one
caenorhabditis_elegans	WBGene00006765	WBGene00192500	ortholog_one2many
caenorhabditis_elegans	WBGene00006765	WBGene00193924	ortholog_one2many
caenorhabditis_elegans	WBGene00006766		
caenorhabditis_elegans	WBGene00006767	WBGene00193686	ortholog_one2many
caenorhabditis_elegans	WBGene00006767	WBGene00194101	ortholog_one2many
caenorhabditis_elegans	WBGene00006768		
caenorhabditis_elegans	WBGene00006769	WBGene00155164	ortholog_one2many
caenorhabditis_elegans	WBGene00006769	WBGene00139194	ortholog_one2many
caenorhabditis_elegans	WBGene00006770	WBGene00146192	ortholog_one2many
caenorhabditis_elegans	WBGene00006770	WBGene00164861	ortholog_one2many
caenorhabditis_elegans	WBGene00006771	WBGene00193815	ortholog_one2one
caenorhabditis_elegans	WBGene00006772	WBGene00140848	ortholog_one2one
caenorhabditis_elegans	WBGene00006773	WBGene00159677	ortholog_one2many
caenorhabditis_elegans	WBGene00006773	WBGene00164235	ortholog_one2many
caenorhabditis_elegans	WBGene00006774	WBGene00152462	ortholog_one2many
caenorhabditis_elegans	WBGene00006774	WBGene00162467	ortholog_one2many
caenorhabditis_elegans	WBGene00006775	WBGene00162675	ortholog_one2one
caenorhabditis_elegans	WBGene00006776	WBGene00162859	ortholog_one2many
caenorhabditis_elegans	WBGene00006776	WBGene00160417	ortholog_one2many
caenorhabditis_elegans	WBGene00006777	WBGene00158734	ortholog_one2many
caenorhabditis_elegans	WBGene00006777	WBGene00162205	ortholog_one2many
caenorhabditis_elegans	WBGene00006778	WBGene00146038	ortholog_one2one
caenorhabditis_elegans	WBGene00006779	WBGene00156465	ortholog_one2many
caenorhabditis_elegans	WBGene00006779	WBGene00161168	ortholog_one2many
caenorhabditis_elegans	WBGene00006780	WBGene00150296	ortholog_one2one
caenorhabditis_elegans	WBGene00006781	WBGene00153346	ortholog_one2one
caenorhabditis_elegans	WBGene00006782	WBGene00162089	ortholog_one2one
caenorhabditis_elegans	WBGene00006783	WBGene00156535	ortholog_one2one
caenorhabditis_elegans	WBGene00006784		
caenorhabditis_elegans	WBGene00006785	WBGene00164234	ortholog_one2one
caenorhabditis_elegans	WBGene00006786	WBGene00157830	ortholog_one2one
caenorhabditis_elegans	WBGene00006787	WBGene00145079	ortholog_one2one
caenorhabditis_elegans	WBGene00006788	WBGene00158784	ortholog_one2one
caenorhabditis_elegans	WBGene00006789	WBGene00147183	ortholog_one2one
caenorhabditis_elegans	WBGene00006790	WBGene00184992	ortholog_one2many
caenorhabditis_elegans	WBGene00006790	WBGene00140269	ortholog_one2many
caenorhabditis_elegans	WBGene00006791	WBGene00163512	ortholog_one2one
caenorhabditis_elegans	WBGene00006792	WBGene00142577	ortholog_one2one
caenorhabditis_elegans	WBGene00006793		
caenorhabditis_elegans	WBGene00006794	WBGene00148085	ortholog_one2one
caenorhabditis_elegans	WBGene00006795	WBGene00140143	ortholog_one2one
caenorhabditis_elegans	WBGene00006796	WBGene00190249	ortholog_one2one
caenorhabditis_elegans	WBGene00006797	WBGene00155461	ortholog_one2one
caenorhabditis_elegans	WBGene00006798	WBGene00155736	ortholog_one2one
caenorhabditis_elegans	WBGene00006801	WBGene00193891	ortholog_one2one
caenorhabditis_elegans	WBGene00006802	WBGene00161369	ortholog_one2one
caenorhabditis_elegans	WBGene00006803	WBGene00146018	ortholog_one2one
caenorhabditis_elegans	WBGene00006804	WBGene00155271	ortholog_one2many
caenorhabditis_elegans	WBGene00006804	WBGene00162861	ortholog_one2many
caenorhabditis_elegans	WBGene00006805	WBGene00194241	ortholog_one2one
caenorhabditis_elegans	WBGene00006807	WBGene00192028	ortholog_one2one
caenorhabditis_elegans	WBGene00006808	WBGene00144100	ortholog_one2one
caenorhabditis_elegans	WBGene00006809	WBGene00154155	ortholog_one2many
caenorhabditis_elegans	WBGene00006809	WBGene00140494	ortholog_one2many
caenorhabditis_elegans	WBGene00006809	WBGene00153171	ortholog_one2many
caenorhabditis_elegans	WBGene00006810	WBGene00151558	ortholog_one2one
caenorhabditis_elegans	WBGene00006811	WBGene00139066	ortholog_one2one
caenorhabditis_elegans	WBGene00006812		
caenorhabditis_elegans	WBGene00006814	WBGene00146341	ortholog_one2many
caenorhabditis_elegans	WBGene00006814	WBGene00149385	ortholog_one2many
caenorhabditis_elegans	WBGene00006815	WBGene00141846	ortholog_one2one
caenorhabditis_elegans	WBGene00006816	WBGene00153879	ortholog_one2one
caenorhabditis_elegans	WBGene00006817	WBGene00154316	ortholog_many2many
caenorhabditis_elegans	WBGene00006817	WBGene00144403	ortholog_many2many
caenorhabditis_elegans	WBGene00006818	WBGene00158628	ortholog_one2one
caenorhabditis_elegans	WBGene00006819	WBGene00139841	ortholog_one2many
caenorhabditis_elegans	WBGene00006819	WBGene00138970	ortholog_one2many
caenorhabditis_elegans	WBGene00006820		
caenorhabditis_elegans	WBGene00006822	WBGene00192027	ortholog_one2one
caenorhabditis_elegans	WBGene00006823	WBGene00193447	ortholog_one2many
caenorhabditis_elegans	WBGene00006823	WBGene00190677	ortholog_one2many
caenorhabditis_elegans	WBGene00006824	WBGene00156752	ortholog_one2one
caenorhabditis_elegans	WBGene00006825	WBGene00154193	ortholog_one2one
caenorhabditis_elegans	WBGene00006826	WBGene00147590	ortholog_one2one
caenorhabditis_elegans	WBGene00006827	WBGene00164567	ortholog_one2one
caenorhabditis_elegans	WBGene00006829	WBGene00147053	ortholog_one2many
caenorhabditis_elegans	WBGene00006829	WBGene00152832	ortholog_one2many
caenorhabditis_elegans	WBGene00006830	WBGene00190538	ortholog_one2one
caenorhabditis_elegans	WBGene00006831	WBGene00192754	ortholog_one2one
caenorhabditis_elegans	WBGene00006832	WBGene00161303	ortholog_one2one
caenorhabditis_elegans	WBGene00006833	WBGene00160355	ortholog_one2many
caenorhabditis_elegans	WBGene00006833	WBGene00155474	ortholog_one2many
caenorhabditis_elegans	WBGene00006836	WBGene00158651	ortholog_one2one
caenorhabditis_elegans	WBGene00006839	WBGene00145068	ortholog_one2one
caenorhabditis_elegans	WBGene00006840	WBGene00140739	ortholog_one2one
caenorhabditis_elegans	WBGene00006843	WBGene00144178	ortholog_one2one
caenorhabditis_elegans	WBGene00006844	WBGene00138771	ortholog_one2many
caenorhabditis_elegans	WBGene00006844	WBGene00141551	ortholog_one2many
caenorhabditis_elegans	WBGene00006845	WBGene00152160	ortholog_one2one
caenorhabditis_elegans	WBGene00006852		
caenorhabditis_elegans	WBGene00006853	WBGene00162107	ortholog_one2one
caenorhabditis_elegans	WBGene00006856	WBGene00162622	ortholog_one2one
caenorhabditis_elegans	WBGene00006861	WBGene00149859	ortholog_one2one
caenorhabditis_elegans	WBGene00006862	WBGene00144666	ortholog_one2one
caenorhabditis_elegans	WBGene00006863		
caenorhabditis_elegans	WBGene00006864	WBGene00152076	ortholog_one2one
caenorhabditis_elegans	WBGene00006865	WBGene00161989	ortholog_one2one
caenorhabditis_elegans	WBGene00006868	WBGene00155867	ortholog_one2many
caenorhabditis_elegans	WBGene00006868	WBGene00146827	ortholog_one2many
caenorhabditis_elegans	WBGene00006869	WBGene00159950	ortholog_one2many
caenorhabditis_elegans	WBGene00006869	WBGene00140455	ortholog_one2many
caenorhabditis_elegans	WBGene00006870	WBGene00143238	ortholog_one2one
caenorhabditis_elegans	WBGene00006873	WBGene00154556	ortholog_one2one
caenorhabditis_elegans	WBGene00006874	WBGene00191324	ortholog_one2many
caenorhabditis_elegans	WBGene00006874	WBGene00192720	ortholog_one2many
caenorhabditis_elegans	WBGene00006874	WBGene00192631	ortholog_one2many
caenorhabditis_elegans	WBGene00006875	WBGene00193298	ortholog_one2many
caenorhabditis_elegans	WBGene00006875	WBGene00158597	ortholog_one2many
caenorhabditis_elegans	WBGene00006875	WBGene00147993	ortholog_one2many
caenorhabditis_elegans	WBGene00006876	WBGene00140869	ortholog_one2one
caenorhabditis_elegans	WBGene00006881	WBGene00149777	ortholog_one2one
caenorhabditis_elegans	WBGene00006882	WBGene00147136	ortholog_one2one
caenorhabditis_elegans	WBGene00006886	WBGene00148617	ortholog_one2one
caenorhabditis_elegans	WBGene00006887	WBGene00163870	ortholog_one2one
caenorhabditis_elegans	WBGene00006888		
caenorhabditis_elegans	WBGene00006889	WBGene00162895	ortholog_one2many
caenorhabditis_elegans	WBGene00006889	WBGene00164327	ortholog_one2many
caenorhabditis_elegans	WBGene00006890	WBGene00162817	ortholog_one2one
caenorhabditis_elegans	WBGene00006893	WBGene00195138	ortholog_one2many
caenorhabditis_elegans	WBGene00006893	WBGene00154170	ortholog_one2many
caenorhabditis_elegans	WBGene00006894	WBGene00146442	ortholog_one2many
caenorhabditis_elegans	WBGene00006895		
caenorhabditis_elegans	WBGene00006896	WBGene00146442	ortholog_one2many
caenorhabditis_elegans	WBGene00006897		
caenorhabditis_elegans	WBGene00006902	WBGene00151372	ortholog_many2many
caenorhabditis_elegans	WBGene00006902	WBGene00163831	ortholog_many2many
caenorhabditis_elegans	WBGene00006902	WBGene00146285	ortholog_many2many
caenorhabditis_elegans	WBGene00006910	WBGene00144366	ortholog_one2one
caenorhabditis_elegans	WBGene00006911	WBGene00158199	ortholog_one2one
caenorhabditis_elegans	WBGene00006912	WBGene00157027	ortholog_one2one
caenorhabditis_elegans	WBGene00006913	WBGene00155686	ortholog_one2one
caenorhabditis_elegans	WBGene00006914	WBGene00190073	ortholog_one2many
caenorhabditis_elegans	WBGene00006914	WBGene00150020	ortholog_one2many
caenorhabditis_elegans	WBGene00006915	WBGene00195042	ortholog_one2one
caenorhabditis_elegans	WBGene00006916	WBGene00151514	ortholog_one2many
caenorhabditis_elegans	WBGene00006916	WBGene00191644	ortholog_one2many
caenorhabditis_elegans	WBGene00006916	WBGene00190669	ortholog_one2many
caenorhabditis_elegans	WBGene00006917	WBGene00151986	ortholog_one2one
caenorhabditis_elegans	WBGene00006918	WBGene00155457	ortholog_one2one
caenorhabditis_elegans	WBGene00006919	WBGene00191478	ortholog_one2one
caenorhabditis_elegans	WBGene00006920	WBGene00149994	ortholog_one2one
caenorhabditis_elegans	WBGene00006921	WBGene00163434	ortholog_one2many
caenorhabditis_elegans	WBGene00006921	WBGene00156981	ortholog_one2many
caenorhabditis_elegans	WBGene00006921	WBGene00192147	ortholog_one2many
caenorhabditis_elegans	WBGene00006922	WBGene00140996	ortholog_one2many
caenorhabditis_elegans	WBGene00006922	WBGene00140761	ortholog_one2many
caenorhabditis_elegans	WBGene00006923	WBGene00163516	ortholog_one2many
caenorhabditis_elegans	WBGene00006923	WBGene00191715	ortholog_one2many
caenorhabditis_elegans	WBGene00006924	WBGene00142473	ortholog_one2one
caenorhabditis_elegans	WBGene00006925	WBGene00140283	ortholog_one2many
caenorhabditis_elegans	WBGene00006926	WBGene00140283	ortholog_one2many
caenorhabditis_elegans	WBGene00006927	WBGene00143644	ortholog_many2many
caenorhabditis_elegans	WBGene00006927	WBGene00164533	ortholog_many2many
caenorhabditis_elegans	WBGene00006928	WBGene00143644	ortholog_many2many
caenorhabditis_elegans	WBGene00006928	WBGene00164533	ortholog_many2many
caenorhabditis_elegans	WBGene00006929	WBGene00143644	ortholog_many2many
caenorhabditis_elegans	WBGene00006929	WBGene00164533	ortholog_many2many
caenorhabditis_elegans	WBGene00006930	WBGene00193536	ortholog_one2many
caenorhabditis_elegans	WBGene00006930	WBGene00193327	ortholog_one2many
caenorhabditis_elegans	WBGene00006931	WBGene00163902	ortholog_one2many
caenorhabditis_elegans	WBGene00006931	WBGene00157847	ortholog_one2many
caenorhabditis_elegans	WBGene00006932	WBGene00148940	ortholog_one2many
caenorhabditis_elegans	WBGene00006932	WBGene00157348	ortholog_one2many
caenorhabditis_elegans	WBGene00006933	WBGene00149495	ortholog_one2many
caenorhabditis_elegans	WBGene00006933	WBGene00158675	ortholog_one2many
caenorhabditis_elegans	WBGene00006934	WBGene00192337	ortholog_one2many
caenorhabditis_elegans	WBGene00006934	WBGene00190961	ortholog_one2many
caenorhabditis_elegans	WBGene00006935	WBGene00144282	ortholog_one2one
caenorhabditis_elegans	WBGene00006936	WBGene00146015	ortholog_one2many
caenorhabditis_elegans	WBGene00006936	WBGene00139683	ortholog_one2many
caenorhabditis_elegans	WBGene00006937	WBGene00158283	ortholog_one2one
caenorhabditis_elegans	WBGene00006938	WBGene00163201	ortholog_one2one
caenorhabditis_elegans	WBGene00006940	WBGene00161420	ortholog_one2many
caenorhabditis_elegans	WBGene00006940	WBGene00153478	ortholog_one2many
caenorhabditis_elegans	WBGene00006941	WBGene00138877	ortholog_one2many
caenorhabditis_elegans	WBGene00006941	WBGene00145745	ortholog_one2many
caenorhabditis_elegans	WBGene00006942	WBGene00143183	ortholog_one2one
caenorhabditis_elegans	WBGene00006943	WBGene00164201	ortholog_one2one
caenorhabditis_elegans	WBGene00006944	WBGene00193046	ortholog_one2one
caenorhabditis_elegans	WBGene00006945	WBGene00161792	ortholog_one2one
caenorhabditis_elegans	WBGene00006946	WBGene00154040	ortholog_one2one
caenorhabditis_elegans	WBGene00006947	WBGene00163210	ortholog_one2one
caenorhabditis_elegans	WBGene00006948		
caenorhabditis_elegans	WBGene00006949		
caenorhabditis_elegans	WBGene00006950	WBGene00139333	ortholog_one2one
caenorhabditis_elegans	WBGene00006951	WBGene00175060	ortholog_one2one
caenorhabditis_elegans	WBGene00006952	WBGene00161928	ortholog_one2one
caenorhabditis_elegans	WBGene00006953		
caenorhabditis_elegans	WBGene00006954		
caenorhabditis_elegans	WBGene00006955	WBGene00152560	ortholog_one2one
caenorhabditis_elegans	WBGene00006956	WBGene00159626	ortholog_one2many
caenorhabditis_elegans	WBGene00006956	WBGene00164424	ortholog_one2many
caenorhabditis_elegans	WBGene00006956	WBGene00157743	ortholog_one2many
caenorhabditis_elegans	WBGene00006956	WBGene00158860	ortholog_one2many
caenorhabditis_elegans	WBGene00006957	WBGene00192334	ortholog_one2one
caenorhabditis_elegans	WBGene00006958	WBGene00160980	ortholog_one2one
caenorhabditis_elegans	WBGene00006959	WBGene00145829	ortholog_one2one
caenorhabditis_elegans	WBGene00006960	WBGene00193650	ortholog_one2one
caenorhabditis_elegans	WBGene00006961	WBGene00162297	ortholog_one2one
caenorhabditis_elegans	WBGene00006962	WBGene00159622	ortholog_one2one
caenorhabditis_elegans	WBGene00006963	WBGene00140911	ortholog_one2one
caenorhabditis_elegans	WBGene00006964	WBGene00191924	ortholog_one2one
caenorhabditis_elegans	WBGene00006965	WBGene00161685	ortholog_one2many
caenorhabditis_elegans	WBGene00006965	WBGene00156941	ortholog_one2many
caenorhabditis_elegans	WBGene00006966		
caenorhabditis_elegans	WBGene00006968		
caenorhabditis_elegans	WBGene00006970	WBGene00193048	ortholog_one2many
caenorhabditis_elegans	WBGene00006970	WBGene00162793	ortholog_one2many
caenorhabditis_elegans	WBGene00006971	WBGene00158400	ortholog_one2one
caenorhabditis_elegans	WBGene00006974	WBGene00191225	ortholog_one2many
