Genome project	Gene stable ID	Caenorhabditis briggsae [WS251] gene stable ID	Homology type
caenorhabditis_brenneri	WBGene00141296		
caenorhabditis_brenneri	WBGene00141297	WBGene00087945	ortholog_one2many
caenorhabditis_brenneri	WBGene00141298	WBGene00027272	ortholog_one2one
caenorhabditis_brenneri	WBGene00141299	WBGene00036051	ortholog_one2one
caenorhabditis_brenneri	WBGene00141300		
caenorhabditis_brenneri	WBGene00141301	WBGene00036641	ortholog_one2one
caenorhabditis_brenneri	WBGene00141302	WBGene00026358	ortholog_one2many
caenorhabditis_brenneri	WBGene00141303		
caenorhabditis_brenneri	WBGene00141304	WBGene00033719	ortholog_one2many
caenorhabditis_brenneri	WBGene00141305	WBGene00024393	ortholog_one2many
caenorhabditis_brenneri	WBGene00141306	WBGene00033587	ortholog_one2many
caenorhabditis_brenneri	WBGene00141307	WBGene00031517	ortholog_one2one
caenorhabditis_brenneri	WBGene00141308		
caenorhabditis_brenneri	WBGene00141309	WBGene00033054	ortholog_one2many
caenorhabditis_brenneri	WBGene00141310	WBGene00000324	ortholog_one2many
caenorhabditis_brenneri	WBGene00141311	WBGene00026583	ortholog_one2many
caenorhabditis_brenneri	WBGene00141312	WBGene00031867	ortholog_one2one
caenorhabditis_brenneri	WBGene00141313		
caenorhabditis_brenneri	WBGene00141314	WBGene00029635	ortholog_one2one
caenorhabditis_brenneri	WBGene00141315	WBGene00038753	ortholog_one2many
caenorhabditis_brenneri	WBGene00141316	WBGene00032358	ortholog_one2many
caenorhabditis_brenneri	WBGene00141317	WBGene00025780	ortholog_one2many
caenorhabditis_brenneri	WBGene00141318	WBGene00033373	ortholog_one2many
caenorhabditis_brenneri	WBGene00141319		
caenorhabditis_brenneri	WBGene00141321	WBGene00087054	ortholog_one2many
caenorhabditis_brenneri	WBGene00141322		
caenorhabditis_brenneri	WBGene00141323		
caenorhabditis_brenneri	WBGene00141324	WBGene00035214	ortholog_one2one
caenorhabditis_brenneri	WBGene00141325	WBGene00032690	ortholog_one2one
caenorhabditis_brenneri	WBGene00141326	WBGene00025970	ortholog_one2one
caenorhabditis_brenneri	WBGene00141327		
caenorhabditis_brenneri	WBGene00141328		
caenorhabditis_brenneri	WBGene00141329		
caenorhabditis_brenneri	WBGene00141330	WBGene00029443	ortholog_one2one
caenorhabditis_brenneri	WBGene00141331		
caenorhabditis_brenneri	WBGene00141332	WBGene00025727	ortholog_one2one
caenorhabditis_brenneri	WBGene00141333		
caenorhabditis_brenneri	WBGene00141334		
caenorhabditis_brenneri	WBGene00141335		
caenorhabditis_brenneri	WBGene00141336	WBGene00035290	ortholog_one2many
caenorhabditis_brenneri	WBGene00141337	WBGene00038215	ortholog_one2many
caenorhabditis_brenneri	WBGene00141338		
caenorhabditis_brenneri	WBGene00141339		
caenorhabditis_brenneri	WBGene00141340	WBGene00039798	ortholog_many2many
caenorhabditis_brenneri	WBGene00141340	WBGene00037331	ortholog_many2many
caenorhabditis_brenneri	WBGene00141341	WBGene00033236	ortholog_one2one
caenorhabditis_brenneri	WBGene00141342	WBGene00027015	ortholog_one2many
caenorhabditis_brenneri	WBGene00141343	WBGene00042344	ortholog_many2many
caenorhabditis_brenneri	WBGene00141343	WBGene00042758	ortholog_many2many
caenorhabditis_brenneri	WBGene00141344		
caenorhabditis_brenneri	WBGene00141345	WBGene00034264	ortholog_one2one
caenorhabditis_brenneri	WBGene00141346	WBGene00041525	ortholog_one2many
caenorhabditis_brenneri	WBGene00141347	WBGene00089209	ortholog_one2one
caenorhabditis_brenneri	WBGene00141348		
caenorhabditis_brenneri	WBGene00141349		
caenorhabditis_brenneri	WBGene00141350		
caenorhabditis_brenneri	WBGene00141351		
caenorhabditis_brenneri	WBGene00141352	WBGene00028538	ortholog_one2many
caenorhabditis_brenneri	WBGene00141353		
caenorhabditis_brenneri	WBGene00141354		
caenorhabditis_brenneri	WBGene00141355		
caenorhabditis_brenneri	WBGene00141356		
caenorhabditis_brenneri	WBGene00141357	WBGene00041370	ortholog_one2one
caenorhabditis_brenneri	WBGene00141358		
caenorhabditis_brenneri	WBGene00141359		
caenorhabditis_brenneri	WBGene00141360		
caenorhabditis_brenneri	WBGene00141361		
caenorhabditis_brenneri	WBGene00141362		
caenorhabditis_brenneri	WBGene00141363	WBGene00035805	ortholog_many2many
caenorhabditis_brenneri	WBGene00141363	WBGene00023630	ortholog_many2many
caenorhabditis_brenneri	WBGene00141364		
caenorhabditis_brenneri	WBGene00141365		
caenorhabditis_brenneri	WBGene00141366		
caenorhabditis_brenneri	WBGene00141367		
caenorhabditis_brenneri	WBGene00141368		
caenorhabditis_brenneri	WBGene00141369		
caenorhabditis_brenneri	WBGene00141370		
caenorhabditis_brenneri	WBGene00141371		
caenorhabditis_brenneri	WBGene00141372	WBGene00026862	ortholog_one2many
caenorhabditis_brenneri	WBGene00141373		
caenorhabditis_brenneri	WBGene00141374		
caenorhabditis_brenneri	WBGene00141375		
caenorhabditis_brenneri	WBGene00141376		
caenorhabditis_brenneri	WBGene00141377		
caenorhabditis_brenneri	WBGene00141378		
caenorhabditis_brenneri	WBGene00141379	WBGene00039817	ortholog_one2many
caenorhabditis_brenneri	WBGene00141380		
caenorhabditis_brenneri	WBGene00141381	WBGene00025342	ortholog_one2one
caenorhabditis_brenneri	WBGene00141382	WBGene00033233	ortholog_one2many
caenorhabditis_brenneri	WBGene00141384	WBGene00038903	ortholog_one2one
caenorhabditis_brenneri	WBGene00141385	WBGene00042321	ortholog_one2one
caenorhabditis_brenneri	WBGene00141386	WBGene00026670	ortholog_one2many
caenorhabditis_brenneri	WBGene00141387		
caenorhabditis_brenneri	WBGene00141388	WBGene00041245	ortholog_one2one
caenorhabditis_brenneri	WBGene00141389		
caenorhabditis_brenneri	WBGene00141390		
caenorhabditis_brenneri	WBGene00141391	WBGene00023990	ortholog_one2many
caenorhabditis_brenneri	WBGene00141392	WBGene00039019	ortholog_one2one
caenorhabditis_brenneri	WBGene00141394	WBGene00039895	ortholog_one2many
caenorhabditis_brenneri	WBGene00141395	WBGene00032131	ortholog_one2one
caenorhabditis_brenneri	WBGene00141396	WBGene00031950	ortholog_one2one
caenorhabditis_brenneri	WBGene00141397		
caenorhabditis_brenneri	WBGene00141398		
caenorhabditis_brenneri	WBGene00141399		
caenorhabditis_brenneri	WBGene00141400		
caenorhabditis_brenneri	WBGene00141401	WBGene00029618	ortholog_one2one
caenorhabditis_brenneri	WBGene00141402	WBGene00029836	ortholog_one2one
caenorhabditis_brenneri	WBGene00141403	WBGene00042779	ortholog_one2many
caenorhabditis_brenneri	WBGene00141404	WBGene00040131	ortholog_one2one
caenorhabditis_brenneri	WBGene00141405		
caenorhabditis_brenneri	WBGene00141406	WBGene00040091	ortholog_one2many
caenorhabditis_brenneri	WBGene00141407	WBGene00027492	ortholog_many2many
caenorhabditis_brenneri	WBGene00141407	WBGene00027493	ortholog_many2many
caenorhabditis_brenneri	WBGene00141407	WBGene00027486	ortholog_many2many
caenorhabditis_brenneri	WBGene00141407	WBGene00027487	ortholog_many2many
caenorhabditis_brenneri	WBGene00141408	WBGene00033539	ortholog_one2one
caenorhabditis_brenneri	WBGene00141409		
caenorhabditis_brenneri	WBGene00141410		
caenorhabditis_brenneri	WBGene00141411	WBGene00041614	ortholog_one2one
caenorhabditis_brenneri	WBGene00141412		
caenorhabditis_brenneri	WBGene00141413	WBGene00028909	ortholog_one2many
caenorhabditis_brenneri	WBGene00141414		
caenorhabditis_brenneri	WBGene00141415	WBGene00026907	ortholog_one2many
caenorhabditis_brenneri	WBGene00141416		
caenorhabditis_brenneri	WBGene00141417	WBGene00026619	ortholog_one2many
caenorhabditis_brenneri	WBGene00141418		
caenorhabditis_brenneri	WBGene00141420	WBGene00035030	ortholog_one2one
caenorhabditis_brenneri	WBGene00141421	WBGene00039518	ortholog_one2one
caenorhabditis_brenneri	WBGene00141422	WBGene00089104	ortholog_one2one
caenorhabditis_brenneri	WBGene00141423		
caenorhabditis_brenneri	WBGene00141424		
caenorhabditis_brenneri	WBGene00141425		
caenorhabditis_brenneri	WBGene00141426	WBGene00028884	ortholog_one2many
caenorhabditis_brenneri	WBGene00141427		
caenorhabditis_brenneri	WBGene00141428		
caenorhabditis_brenneri	WBGene00141429	WBGene00033596	ortholog_one2many
caenorhabditis_brenneri	WBGene00141430	WBGene00039024	ortholog_one2one
caenorhabditis_brenneri	WBGene00141431		
caenorhabditis_brenneri	WBGene00141432		
caenorhabditis_brenneri	WBGene00141433	WBGene00033773	ortholog_one2many
caenorhabditis_brenneri	WBGene00141434		
caenorhabditis_brenneri	WBGene00141435	WBGene00042011	ortholog_one2many
caenorhabditis_brenneri	WBGene00141436	WBGene00040773	ortholog_one2many
caenorhabditis_brenneri	WBGene00141437	WBGene00038585	ortholog_one2one
caenorhabditis_brenneri	WBGene00141439	WBGene00038225	ortholog_one2one
caenorhabditis_brenneri	WBGene00141440		
caenorhabditis_brenneri	WBGene00141441	WBGene00036020	ortholog_one2many
caenorhabditis_brenneri	WBGene00141442	WBGene00032684	ortholog_one2many
caenorhabditis_brenneri	WBGene00141443	WBGene00032052	ortholog_one2many
caenorhabditis_brenneri	WBGene00141444	WBGene00025090	ortholog_one2one
caenorhabditis_brenneri	WBGene00141445		
caenorhabditis_brenneri	WBGene00141446		
caenorhabditis_brenneri	WBGene00141447	WBGene00029372	ortholog_many2many
caenorhabditis_brenneri	WBGene00141447	WBGene00030596	ortholog_many2many
caenorhabditis_brenneri	WBGene00141447	WBGene00029370	ortholog_many2many
caenorhabditis_brenneri	WBGene00141447	WBGene00042797	ortholog_many2many
caenorhabditis_brenneri	WBGene00141447	WBGene00030637	ortholog_many2many
caenorhabditis_brenneri	WBGene00141448	WBGene00039663	ortholog_one2many
caenorhabditis_brenneri	WBGene00141449		
caenorhabditis_brenneri	WBGene00141450	WBGene00040725	ortholog_one2many
caenorhabditis_brenneri	WBGene00141451		
caenorhabditis_brenneri	WBGene00141452		
caenorhabditis_brenneri	WBGene00141453	WBGene00027466	ortholog_one2many
caenorhabditis_brenneri	WBGene00141453	WBGene00027469	ortholog_one2many
caenorhabditis_brenneri	WBGene00141454	WBGene00034920	ortholog_one2one
caenorhabditis_brenneri	WBGene00141455		
caenorhabditis_brenneri	WBGene00141456	WBGene00031366	ortholog_one2one
caenorhabditis_brenneri	WBGene00141457	WBGene00026372	ortholog_one2many
caenorhabditis_brenneri	WBGene00141458	WBGene00036414	ortholog_one2one
caenorhabditis_brenneri	WBGene00141459	WBGene00034404	ortholog_one2many
caenorhabditis_brenneri	WBGene00141460		
caenorhabditis_brenneri	WBGene00141461	WBGene00032022	ortholog_one2one
caenorhabditis_brenneri	WBGene00141462		
caenorhabditis_brenneri	WBGene00141463	WBGene00035819	ortholog_one2many
caenorhabditis_brenneri	WBGene00141464		
caenorhabditis_brenneri	WBGene00141465	WBGene00039567	ortholog_one2many
caenorhabditis_brenneri	WBGene00141466		
caenorhabditis_brenneri	WBGene00141468	WBGene00035965	ortholog_one2many
caenorhabditis_brenneri	WBGene00141469	WBGene00029293	ortholog_many2many
caenorhabditis_brenneri	WBGene00141469	WBGene00029286	ortholog_many2many
caenorhabditis_brenneri	WBGene00141469	WBGene00027327	ortholog_many2many
caenorhabditis_brenneri	WBGene00141470		
caenorhabditis_brenneri	WBGene00141471		
caenorhabditis_brenneri	WBGene00141472		
caenorhabditis_brenneri	WBGene00141473	WBGene00031057	ortholog_one2one
caenorhabditis_brenneri	WBGene00141474	WBGene00025246	ortholog_one2one
caenorhabditis_brenneri	WBGene00141475	WBGene00036891	ortholog_one2many
caenorhabditis_brenneri	WBGene00141476	WBGene00024380	ortholog_one2many
caenorhabditis_brenneri	WBGene00141477		
caenorhabditis_brenneri	WBGene00141478		
caenorhabditis_brenneri	WBGene00141479		
caenorhabditis_brenneri	WBGene00141480	WBGene00023866	ortholog_one2many
caenorhabditis_brenneri	WBGene00141481		
caenorhabditis_brenneri	WBGene00141482	WBGene00087247	ortholog_one2one
caenorhabditis_brenneri	WBGene00141483	WBGene00030149	ortholog_one2one
caenorhabditis_brenneri	WBGene00141484		
caenorhabditis_brenneri	WBGene00141485	WBGene00030215	ortholog_one2one
caenorhabditis_brenneri	WBGene00141486	WBGene00031924	ortholog_one2one
caenorhabditis_brenneri	WBGene00141487	WBGene00036429	ortholog_one2one
caenorhabditis_brenneri	WBGene00141488		
caenorhabditis_brenneri	WBGene00141489	WBGene00026372	ortholog_one2many
caenorhabditis_brenneri	WBGene00141490	WBGene00034226	ortholog_one2one
caenorhabditis_brenneri	WBGene00141491		
caenorhabditis_brenneri	WBGene00141492	WBGene00030064	ortholog_one2many
caenorhabditis_brenneri	WBGene00141493	WBGene00028957	ortholog_one2many
caenorhabditis_brenneri	WBGene00141494	WBGene00037741	ortholog_one2one
caenorhabditis_brenneri	WBGene00141495	WBGene00041676	ortholog_one2many
caenorhabditis_brenneri	WBGene00141496		
caenorhabditis_brenneri	WBGene00141497		
caenorhabditis_brenneri	WBGene00141498		
caenorhabditis_brenneri	WBGene00141499	WBGene00034517	ortholog_one2one
caenorhabditis_brenneri	WBGene00141501		
caenorhabditis_brenneri	WBGene00141502	WBGene00032963	ortholog_one2many
caenorhabditis_brenneri	WBGene00141503		
caenorhabditis_brenneri	WBGene00141504	WBGene00035137	ortholog_one2many
caenorhabditis_brenneri	WBGene00141504	WBGene00025091	ortholog_one2many
caenorhabditis_brenneri	WBGene00141505		
caenorhabditis_brenneri	WBGene00141506		
caenorhabditis_brenneri	WBGene00141507		
caenorhabditis_brenneri	WBGene00141508	WBGene00032626	ortholog_one2many
caenorhabditis_brenneri	WBGene00141509	WBGene00023605	ortholog_many2many
caenorhabditis_brenneri	WBGene00141509	WBGene00032900	ortholog_many2many
caenorhabditis_brenneri	WBGene00141509	WBGene00027144	ortholog_many2many
caenorhabditis_brenneri	WBGene00141509	WBGene00023604	ortholog_many2many
caenorhabditis_brenneri	WBGene00141510		
caenorhabditis_brenneri	WBGene00141511	WBGene00029152	ortholog_one2one
caenorhabditis_brenneri	WBGene00141512		
caenorhabditis_brenneri	WBGene00141513	WBGene00030220	ortholog_one2many
caenorhabditis_brenneri	WBGene00141513	WBGene00039298	ortholog_one2many
caenorhabditis_brenneri	WBGene00141514		
caenorhabditis_brenneri	WBGene00141515	WBGene00041460	ortholog_one2one
caenorhabditis_brenneri	WBGene00141516		
caenorhabditis_brenneri	WBGene00141517	WBGene00033162	ortholog_one2many
caenorhabditis_brenneri	WBGene00141518	WBGene00027566	ortholog_one2one
caenorhabditis_brenneri	WBGene00141519		
caenorhabditis_brenneri	WBGene00141520	WBGene00026284	ortholog_one2many
caenorhabditis_brenneri	WBGene00141521	WBGene00033002	ortholog_one2many
caenorhabditis_brenneri	WBGene00141522		
caenorhabditis_brenneri	WBGene00141523		
caenorhabditis_brenneri	WBGene00141524	WBGene00042360	ortholog_one2one
caenorhabditis_brenneri	WBGene00141525		
caenorhabditis_brenneri	WBGene00141526	WBGene00034510	ortholog_one2one
caenorhabditis_brenneri	WBGene00141527	WBGene00035897	ortholog_one2many
caenorhabditis_brenneri	WBGene00141528	WBGene00028520	ortholog_one2many
caenorhabditis_brenneri	WBGene00141529	WBGene00027669	ortholog_one2many
caenorhabditis_brenneri	WBGene00141530		
caenorhabditis_brenneri	WBGene00141531	WBGene00037704	ortholog_one2one
caenorhabditis_brenneri	WBGene00141532		
caenorhabditis_brenneri	WBGene00141533		
caenorhabditis_brenneri	WBGene00141534		
caenorhabditis_brenneri	WBGene00141535		
caenorhabditis_brenneri	WBGene00141536		
caenorhabditis_brenneri	WBGene00141537	WBGene00027903	ortholog_one2many
caenorhabditis_brenneri	WBGene00141538	WBGene00037858	ortholog_one2many
caenorhabditis_brenneri	WBGene00141539		
caenorhabditis_brenneri	WBGene00141540		
caenorhabditis_brenneri	WBGene00141541		
caenorhabditis_brenneri	WBGene00141542	WBGene00038833	ortholog_one2many
caenorhabditis_brenneri	WBGene00141543	WBGene00030472	ortholog_one2many
caenorhabditis_brenneri	WBGene00141544	WBGene00033695	ortholog_many2many
caenorhabditis_brenneri	WBGene00141544	WBGene00027797	ortholog_many2many
caenorhabditis_brenneri	WBGene00141545	WBGene00041639	ortholog_one2one
caenorhabditis_brenneri	WBGene00141546		
caenorhabditis_brenneri	WBGene00141547		
caenorhabditis_brenneri	WBGene00141548		
caenorhabditis_brenneri	WBGene00141549	WBGene00038867	ortholog_one2one
caenorhabditis_brenneri	WBGene00141550		
caenorhabditis_brenneri	WBGene00141551	WBGene00033478	ortholog_one2many
caenorhabditis_brenneri	WBGene00141552	WBGene00024333	ortholog_one2many
caenorhabditis_brenneri	WBGene00141553	WBGene00039062	ortholog_one2many
caenorhabditis_brenneri	WBGene00141554	WBGene00029287	ortholog_many2many
caenorhabditis_brenneri	WBGene00141554	WBGene00035734	ortholog_many2many
caenorhabditis_brenneri	WBGene00141555	WBGene00037998	ortholog_one2one
caenorhabditis_brenneri	WBGene00141556		
caenorhabditis_brenneri	WBGene00141557		
caenorhabditis_brenneri	WBGene00141558	WBGene00038414	ortholog_one2one
caenorhabditis_brenneri	WBGene00141559	WBGene00024084	ortholog_one2one
caenorhabditis_brenneri	WBGene00141560	WBGene00033920	ortholog_one2many
caenorhabditis_brenneri	WBGene00141561	WBGene00038027	ortholog_one2one
caenorhabditis_brenneri	WBGene00141562	WBGene00030093	ortholog_one2many
caenorhabditis_brenneri	WBGene00141562	WBGene00025026	ortholog_one2many
caenorhabditis_brenneri	WBGene00141563	WBGene00030250	ortholog_many2many
caenorhabditis_brenneri	WBGene00141563	WBGene00040798	ortholog_many2many
caenorhabditis_brenneri	WBGene00141563	WBGene00031638	ortholog_many2many
caenorhabditis_brenneri	WBGene00141563	WBGene00034366	ortholog_many2many
caenorhabditis_brenneri	WBGene00141563	WBGene00040763	ortholog_many2many
caenorhabditis_brenneri	WBGene00141563	WBGene00030249	ortholog_many2many
caenorhabditis_brenneri	WBGene00141563	WBGene00033702	ortholog_many2many
caenorhabditis_brenneri	WBGene00141563	WBGene00029353	ortholog_many2many
caenorhabditis_brenneri	WBGene00141564		
caenorhabditis_brenneri	WBGene00141565	WBGene00028484	ortholog_one2many
caenorhabditis_brenneri	WBGene00141566	WBGene00042479	ortholog_one2many
caenorhabditis_brenneri	WBGene00141567		
caenorhabditis_brenneri	WBGene00141568		
caenorhabditis_brenneri	WBGene00141569	WBGene00023828	ortholog_one2many
caenorhabditis_brenneri	WBGene00141570	WBGene00027815	ortholog_one2one
caenorhabditis_brenneri	WBGene00141571	WBGene00023620	ortholog_one2one
caenorhabditis_brenneri	WBGene00141572	WBGene00035079	ortholog_one2one
caenorhabditis_brenneri	WBGene00141573		
caenorhabditis_brenneri	WBGene00141574	WBGene00042663	ortholog_one2one
caenorhabditis_brenneri	WBGene00141575		
caenorhabditis_brenneri	WBGene00141576		
caenorhabditis_brenneri	WBGene00141577		
caenorhabditis_brenneri	WBGene00141578		
caenorhabditis_brenneri	WBGene00141579		
caenorhabditis_brenneri	WBGene00141580	WBGene00038348	ortholog_one2many
caenorhabditis_brenneri	WBGene00141581		
caenorhabditis_brenneri	WBGene00141582		
caenorhabditis_brenneri	WBGene00141583	WBGene00024773	ortholog_one2one
caenorhabditis_brenneri	WBGene00141584	WBGene00036357	ortholog_one2one
caenorhabditis_brenneri	WBGene00141585	WBGene00088306	ortholog_one2many
caenorhabditis_brenneri	WBGene00141586	WBGene00035887	ortholog_one2one
caenorhabditis_brenneri	WBGene00141587	WBGene00025456	ortholog_one2many
caenorhabditis_brenneri	WBGene00141588	WBGene00040054	ortholog_one2one
caenorhabditis_brenneri	WBGene00141589	WBGene00032096	ortholog_one2many
caenorhabditis_brenneri	WBGene00141590	WBGene00028748	ortholog_one2one
caenorhabditis_brenneri	WBGene00141591	WBGene00034611	ortholog_one2one
caenorhabditis_brenneri	WBGene00141592		
