Genome project	Gene stable ID	Homology type	Caenorhabditis briggsae [WS251] gene stable ID
caenorhabditis_elegans	WBGene00007786	ortholog_one2many	WBGene00038648
caenorhabditis_elegans	WBGene00007787	ortholog_one2one	WBGene00038649
caenorhabditis_elegans	WBGene00007788	ortholog_one2many	WBGene00030047
caenorhabditis_elegans	WBGene00007789	ortholog_one2many	WBGene00030047
caenorhabditis_elegans	WBGene00007791	ortholog_one2many	WBGene00037556
caenorhabditis_elegans	WBGene00007792	ortholog_one2many	WBGene00035365
caenorhabditis_elegans	WBGene00007793	ortholog_one2many	WBGene00035365
caenorhabditis_elegans	WBGene00007794	ortholog_one2many	WBGene00035365
caenorhabditis_elegans	WBGene00007795	ortholog_one2many	WBGene00035365
caenorhabditis_elegans	WBGene00007796	ortholog_one2one	WBGene00035363
caenorhabditis_elegans	WBGene00007797	ortholog_one2one	WBGene00031254
caenorhabditis_elegans	WBGene00007799	ortholog_one2one	WBGene00031256
caenorhabditis_elegans	WBGene00007800	ortholog_one2one	WBGene00031257
caenorhabditis_elegans	WBGene00007801	ortholog_one2one	WBGene00028492
caenorhabditis_elegans	WBGene00007802	ortholog_one2one	WBGene00028493
caenorhabditis_elegans	WBGene00007804	ortholog_many2many	WBGene00029011
caenorhabditis_elegans	WBGene00007804	ortholog_many2many	WBGene00029009
caenorhabditis_elegans	WBGene00007805	ortholog_one2many	WBGene00088475
caenorhabditis_elegans	WBGene00007806	ortholog_one2many	WBGene00088475
caenorhabditis_elegans	WBGene00007807	ortholog_many2many	WBGene00036012
caenorhabditis_elegans	WBGene00007807	ortholog_many2many	WBGene00036011
caenorhabditis_elegans	WBGene00007807	ortholog_many2many	WBGene00036013
caenorhabditis_elegans	WBGene00007808	ortholog_one2many	WBGene00042020
caenorhabditis_elegans	WBGene00007808	ortholog_one2many	WBGene00028379
caenorhabditis_elegans	WBGene00007809	ortholog_one2one	WBGene00028377
caenorhabditis_elegans	WBGene00007810		
caenorhabditis_elegans	WBGene00007811	ortholog_one2one	WBGene00027802
caenorhabditis_elegans	WBGene00007812	ortholog_one2one	WBGene00027801
caenorhabditis_elegans	WBGene00007813	ortholog_one2one	WBGene00036878
caenorhabditis_elegans	WBGene00007816	ortholog_one2one	WBGene00036351
caenorhabditis_elegans	WBGene00007817	ortholog_one2one	WBGene00036350
caenorhabditis_elegans	WBGene00007818	ortholog_one2one	WBGene00036352
caenorhabditis_elegans	WBGene00007819	ortholog_one2one	WBGene00036349
caenorhabditis_elegans	WBGene00007820		
caenorhabditis_elegans	WBGene00007822	ortholog_one2one	WBGene00023790
caenorhabditis_elegans	WBGene00007823	ortholog_one2one	WBGene00023794
caenorhabditis_elegans	WBGene00007824	ortholog_one2one	WBGene00023797
caenorhabditis_elegans	WBGene00007825	ortholog_one2one	WBGene00023798
caenorhabditis_elegans	WBGene00007826	ortholog_one2one	WBGene00023796
caenorhabditis_elegans	WBGene00007827	ortholog_one2one	WBGene00023793
caenorhabditis_elegans	WBGene00007829	ortholog_one2many	WBGene00042523
caenorhabditis_elegans	WBGene00007831	ortholog_many2many	WBGene00042530
caenorhabditis_elegans	WBGene00007831	ortholog_many2many	WBGene00038039
caenorhabditis_elegans	WBGene00007832	ortholog_many2many	WBGene00042530
caenorhabditis_elegans	WBGene00007832	ortholog_many2many	WBGene00038039
caenorhabditis_elegans	WBGene00007833	ortholog_one2many	WBGene00042523
caenorhabditis_elegans	WBGene00007834	ortholog_one2one	WBGene00042528
caenorhabditis_elegans	WBGene00007835	ortholog_one2one	WBGene00042529
caenorhabditis_elegans	WBGene00007836	ortholog_one2one	WBGene00039663
caenorhabditis_elegans	WBGene00007837		
caenorhabditis_elegans	WBGene00007838		
caenorhabditis_elegans	WBGene00007840	ortholog_one2many	WBGene00036492
caenorhabditis_elegans	WBGene00007841	ortholog_one2one	WBGene00039662
caenorhabditis_elegans	WBGene00007842	ortholog_one2one	WBGene00045334
caenorhabditis_elegans	WBGene00007844		
caenorhabditis_elegans	WBGene00007845		
caenorhabditis_elegans	WBGene00007846	ortholog_one2one	WBGene00029406
caenorhabditis_elegans	WBGene00007847	ortholog_one2one	WBGene00029405
caenorhabditis_elegans	WBGene00007848	ortholog_one2one	WBGene00029403
caenorhabditis_elegans	WBGene00007849	ortholog_one2one	WBGene00029402
caenorhabditis_elegans	WBGene00007850		
caenorhabditis_elegans	WBGene00007851		
caenorhabditis_elegans	WBGene00007852		
caenorhabditis_elegans	WBGene00007853		
caenorhabditis_elegans	WBGene00007854	ortholog_one2one	WBGene00033377
caenorhabditis_elegans	WBGene00007855		
caenorhabditis_elegans	WBGene00007856	ortholog_one2one	WBGene00033381
caenorhabditis_elegans	WBGene00007857	ortholog_one2one	WBGene00033379
caenorhabditis_elegans	WBGene00007858	ortholog_one2many	WBGene00037310
caenorhabditis_elegans	WBGene00007859	ortholog_one2one	WBGene00031292
caenorhabditis_elegans	WBGene00007860	ortholog_one2one	WBGene00031293
caenorhabditis_elegans	WBGene00007861	ortholog_one2one	WBGene00036906
caenorhabditis_elegans	WBGene00007862	ortholog_one2one	WBGene00031217
caenorhabditis_elegans	WBGene00007863	ortholog_one2one	WBGene00031218
caenorhabditis_elegans	WBGene00007864	ortholog_many2many	WBGene00028693
caenorhabditis_elegans	WBGene00007864	ortholog_many2many	WBGene00042504
caenorhabditis_elegans	WBGene00007865		
caenorhabditis_elegans	WBGene00007866	ortholog_many2many	WBGene00042506
caenorhabditis_elegans	WBGene00007866	ortholog_many2many	WBGene00042505
caenorhabditis_elegans	WBGene00007867	ortholog_many2many	WBGene00042506
caenorhabditis_elegans	WBGene00007867	ortholog_many2many	WBGene00042505
caenorhabditis_elegans	WBGene00007868	ortholog_one2many	WBGene00040108
caenorhabditis_elegans	WBGene00007869	ortholog_one2many	WBGene00040108
caenorhabditis_elegans	WBGene00007870		
caenorhabditis_elegans	WBGene00007871	ortholog_one2many	WBGene00040108
caenorhabditis_elegans	WBGene00007872	ortholog_one2many	WBGene00042507
caenorhabditis_elegans	WBGene00007873	ortholog_one2many	WBGene00042507
caenorhabditis_elegans	WBGene00007874	ortholog_one2many	WBGene00040108
caenorhabditis_elegans	WBGene00007875	ortholog_one2many	WBGene00042507
caenorhabditis_elegans	WBGene00007876	ortholog_many2many	WBGene00028637
caenorhabditis_elegans	WBGene00007876	ortholog_many2many	WBGene00028638
caenorhabditis_elegans	WBGene00007876	ortholog_many2many	WBGene00042508
caenorhabditis_elegans	WBGene00007877	ortholog_one2one	WBGene00029655
caenorhabditis_elegans	WBGene00007878	ortholog_one2one	WBGene00029656
caenorhabditis_elegans	WBGene00007880	ortholog_one2one	WBGene00039123
caenorhabditis_elegans	WBGene00007881	ortholog_one2one	WBGene00039122
caenorhabditis_elegans	WBGene00007882	ortholog_one2one	WBGene00039118
caenorhabditis_elegans	WBGene00007883	ortholog_one2one	WBGene00039119
caenorhabditis_elegans	WBGene00007885	ortholog_one2one	WBGene00040387
caenorhabditis_elegans	WBGene00007886	ortholog_one2one	WBGene00039113
caenorhabditis_elegans	WBGene00007887		
caenorhabditis_elegans	WBGene00007888	ortholog_one2one	WBGene00043000
caenorhabditis_elegans	WBGene00007890	ortholog_one2one	WBGene00039121
caenorhabditis_elegans	WBGene00007891	ortholog_one2one	WBGene00025875
caenorhabditis_elegans	WBGene00007892	ortholog_one2one	WBGene00025871
caenorhabditis_elegans	WBGene00007893	ortholog_one2one	WBGene00025870
caenorhabditis_elegans	WBGene00007894		
caenorhabditis_elegans	WBGene00007895		
caenorhabditis_elegans	WBGene00007896		
caenorhabditis_elegans	WBGene00007897	ortholog_one2many	WBGene00030234
caenorhabditis_elegans	WBGene00007898	ortholog_one2one	WBGene00042257
caenorhabditis_elegans	WBGene00007900		
caenorhabditis_elegans	WBGene00007901		
caenorhabditis_elegans	WBGene00007903	ortholog_one2one	WBGene00029397
caenorhabditis_elegans	WBGene00007904	ortholog_one2one	WBGene00029393
caenorhabditis_elegans	WBGene00007905	ortholog_one2one	WBGene00029391
caenorhabditis_elegans	WBGene00007906		
caenorhabditis_elegans	WBGene00007907	ortholog_one2one	WBGene00031024
caenorhabditis_elegans	WBGene00007908	ortholog_one2one	WBGene00031025
caenorhabditis_elegans	WBGene00007909	ortholog_one2one	WBGene00045307
caenorhabditis_elegans	WBGene00007910	ortholog_one2one	WBGene00031023
caenorhabditis_elegans	WBGene00007911	ortholog_one2one	WBGene00026822
caenorhabditis_elegans	WBGene00007912	ortholog_one2one	WBGene00026820
caenorhabditis_elegans	WBGene00007913	ortholog_one2one	WBGene00026819
caenorhabditis_elegans	WBGene00007914	ortholog_one2one	WBGene00026821
caenorhabditis_elegans	WBGene00007915	ortholog_one2one	WBGene00032302
caenorhabditis_elegans	WBGene00007916	ortholog_one2one	WBGene00032296
caenorhabditis_elegans	WBGene00007917	ortholog_one2one	WBGene00032297
caenorhabditis_elegans	WBGene00007918	ortholog_one2one	WBGene00032298
caenorhabditis_elegans	WBGene00007919	ortholog_one2one	WBGene00032291
caenorhabditis_elegans	WBGene00007920		
caenorhabditis_elegans	WBGene00007921		
caenorhabditis_elegans	WBGene00007922	ortholog_one2one	WBGene00031314
caenorhabditis_elegans	WBGene00007923	ortholog_one2one	WBGene00031313
caenorhabditis_elegans	WBGene00007924	ortholog_one2one	WBGene00031312
caenorhabditis_elegans	WBGene00007925	ortholog_one2one	WBGene00031308
caenorhabditis_elegans	WBGene00007926	ortholog_one2one	WBGene00031307
caenorhabditis_elegans	WBGene00007927	ortholog_one2one	WBGene00031315
caenorhabditis_elegans	WBGene00007928	ortholog_one2one	WBGene00031311
caenorhabditis_elegans	WBGene00007929	ortholog_one2one	WBGene00031000
caenorhabditis_elegans	WBGene00007930	ortholog_one2one	WBGene00030999
caenorhabditis_elegans	WBGene00007931	ortholog_one2one	WBGene00030997
caenorhabditis_elegans	WBGene00007932	ortholog_one2one	WBGene00030996
caenorhabditis_elegans	WBGene00007933	ortholog_one2one	WBGene00036723
caenorhabditis_elegans	WBGene00007934	ortholog_one2one	WBGene00036722
caenorhabditis_elegans	WBGene00007935	ortholog_one2one	WBGene00035776
caenorhabditis_elegans	WBGene00007937	ortholog_one2one	WBGene00035777
caenorhabditis_elegans	WBGene00007938	ortholog_one2one	WBGene00037041
caenorhabditis_elegans	WBGene00007939	ortholog_one2one	WBGene00037036
caenorhabditis_elegans	WBGene00007941	ortholog_one2one	WBGene00037035
caenorhabditis_elegans	WBGene00007942	ortholog_one2one	WBGene00037034
caenorhabditis_elegans	WBGene00007943	ortholog_one2one	WBGene00037033
caenorhabditis_elegans	WBGene00007944	ortholog_one2one	WBGene00037031
caenorhabditis_elegans	WBGene00007945	ortholog_one2one	WBGene00037038
caenorhabditis_elegans	WBGene00007946	ortholog_one2one	WBGene00031158
caenorhabditis_elegans	WBGene00007947	ortholog_one2one	WBGene00031157
caenorhabditis_elegans	WBGene00007948	ortholog_one2one	WBGene00035477
caenorhabditis_elegans	WBGene00007949	ortholog_one2one	WBGene00040644
caenorhabditis_elegans	WBGene00007950	ortholog_one2one	WBGene00031185
caenorhabditis_elegans	WBGene00007951	ortholog_one2one	WBGene00031186
caenorhabditis_elegans	WBGene00007952	ortholog_one2one	WBGene00031187
caenorhabditis_elegans	WBGene00007953	ortholog_one2one	WBGene00031188
caenorhabditis_elegans	WBGene00007954	ortholog_one2many	WBGene00036975
caenorhabditis_elegans	WBGene00007955	ortholog_one2one	WBGene00036973
caenorhabditis_elegans	WBGene00007956	ortholog_one2many	WBGene00036968
caenorhabditis_elegans	WBGene00007956	ortholog_one2many	WBGene00036970
caenorhabditis_elegans	WBGene00007957	ortholog_one2one	WBGene00036976
caenorhabditis_elegans	WBGene00007958		
caenorhabditis_elegans	WBGene00007959	ortholog_one2one	WBGene00036971
caenorhabditis_elegans	WBGene00007960		
caenorhabditis_elegans	WBGene00007961		
caenorhabditis_elegans	WBGene00007963		
caenorhabditis_elegans	WBGene00007964		
caenorhabditis_elegans	WBGene00007965	ortholog_one2many	WBGene00024711
caenorhabditis_elegans	WBGene00007965	ortholog_one2many	WBGene00024149
caenorhabditis_elegans	WBGene00007966	ortholog_many2many	WBGene00030065
caenorhabditis_elegans	WBGene00007966	ortholog_many2many	WBGene00038890
caenorhabditis_elegans	WBGene00007966	ortholog_many2many	WBGene00030070
caenorhabditis_elegans	WBGene00007967	ortholog_one2many	WBGene00039199
caenorhabditis_elegans	WBGene00007967	ortholog_one2many	WBGene00039200
caenorhabditis_elegans	WBGene00007969	ortholog_one2one	WBGene00026443
caenorhabditis_elegans	WBGene00007970		
caenorhabditis_elegans	WBGene00007971	ortholog_one2one	WBGene00033312
caenorhabditis_elegans	WBGene00007972	ortholog_one2one	WBGene00033315
caenorhabditis_elegans	WBGene00007973	ortholog_one2one	WBGene00086685
caenorhabditis_elegans	WBGene00007974	ortholog_one2one	WBGene00033316
caenorhabditis_elegans	WBGene00007975	ortholog_one2one	WBGene00033317
caenorhabditis_elegans	WBGene00007976	ortholog_one2one	WBGene00033318
caenorhabditis_elegans	WBGene00007977	ortholog_many2many	WBGene00033724
caenorhabditis_elegans	WBGene00007977	ortholog_many2many	WBGene00026932
caenorhabditis_elegans	WBGene00007978	ortholog_one2many	WBGene00033320
caenorhabditis_elegans	WBGene00007979	ortholog_one2one	WBGene00033319
caenorhabditis_elegans	WBGene00007980	ortholog_one2one	WBGene00026455
caenorhabditis_elegans	WBGene00007981	ortholog_one2one	WBGene00026456
caenorhabditis_elegans	WBGene00007982	ortholog_one2one	WBGene00026454
caenorhabditis_elegans	WBGene00007983	ortholog_one2one	WBGene00026451
caenorhabditis_elegans	WBGene00007984	ortholog_one2one	WBGene00030043
caenorhabditis_elegans	WBGene00007985	ortholog_one2one	WBGene00030044
caenorhabditis_elegans	WBGene00007986		
caenorhabditis_elegans	WBGene00007987	ortholog_one2one	WBGene00024814
caenorhabditis_elegans	WBGene00007988	ortholog_one2one	WBGene00038156
caenorhabditis_elegans	WBGene00007989		
caenorhabditis_elegans	WBGene00007990		
caenorhabditis_elegans	WBGene00007991	ortholog_one2one	WBGene00038148
caenorhabditis_elegans	WBGene00007992		
caenorhabditis_elegans	WBGene00007993	ortholog_one2one	WBGene00036287
caenorhabditis_elegans	WBGene00007994	ortholog_one2one	WBGene00036288
caenorhabditis_elegans	WBGene00007995		
caenorhabditis_elegans	WBGene00007996	ortholog_one2one	WBGene00032249
caenorhabditis_elegans	WBGene00007997	ortholog_one2one	WBGene00032257
caenorhabditis_elegans	WBGene00007998	ortholog_one2many	WBGene00038753
caenorhabditis_elegans	WBGene00007999	ortholog_one2one	WBGene00032250
caenorhabditis_elegans	WBGene00008000	ortholog_one2one	WBGene00031579
caenorhabditis_elegans	WBGene00008001	ortholog_one2many	WBGene00029007
caenorhabditis_elegans	WBGene00008001	ortholog_one2many	WBGene00031622
caenorhabditis_elegans	WBGene00008002	ortholog_one2one	WBGene00031577
caenorhabditis_elegans	WBGene00008003	ortholog_one2many	WBGene00037752
caenorhabditis_elegans	WBGene00008005		
caenorhabditis_elegans	WBGene00008006	ortholog_one2one	WBGene00037482
caenorhabditis_elegans	WBGene00008007	ortholog_one2one	WBGene00037479
caenorhabditis_elegans	WBGene00008008	ortholog_one2one	WBGene00037481
caenorhabditis_elegans	WBGene00008009		
caenorhabditis_elegans	WBGene00008010		
caenorhabditis_elegans	WBGene00008012	ortholog_one2many	WBGene00034515
caenorhabditis_elegans	WBGene00008014		
caenorhabditis_elegans	WBGene00008015		
caenorhabditis_elegans	WBGene00008016	ortholog_one2many	WBGene00033689
caenorhabditis_elegans	WBGene00008017		
caenorhabditis_elegans	WBGene00008018	ortholog_one2one	WBGene00037834
caenorhabditis_elegans	WBGene00008019	ortholog_one2one	WBGene00037833
caenorhabditis_elegans	WBGene00008020	ortholog_one2one	WBGene00037832
caenorhabditis_elegans	WBGene00008021	ortholog_one2one	WBGene00036944
caenorhabditis_elegans	WBGene00008022	ortholog_one2one	WBGene00036943
caenorhabditis_elegans	WBGene00008023		
caenorhabditis_elegans	WBGene00008024		
caenorhabditis_elegans	WBGene00008025		
caenorhabditis_elegans	WBGene00008027	ortholog_one2many	WBGene00025028
caenorhabditis_elegans	WBGene00008028	ortholog_one2one	WBGene00025020
caenorhabditis_elegans	WBGene00008029	ortholog_many2many	WBGene00040934
caenorhabditis_elegans	WBGene00008029	ortholog_many2many	WBGene00025019
caenorhabditis_elegans	WBGene00008030	ortholog_many2many	WBGene00040934
caenorhabditis_elegans	WBGene00008030	ortholog_many2many	WBGene00025019
caenorhabditis_elegans	WBGene00008031	ortholog_one2one	WBGene00025018
caenorhabditis_elegans	WBGene00008032	ortholog_one2one	WBGene00025017
caenorhabditis_elegans	WBGene00008033	ortholog_one2one	WBGene00025016
caenorhabditis_elegans	WBGene00008034	ortholog_one2one	WBGene00025014
caenorhabditis_elegans	WBGene00008035	ortholog_one2one	WBGene00025013
caenorhabditis_elegans	WBGene00008036		
caenorhabditis_elegans	WBGene00008037		
caenorhabditis_elegans	WBGene00008038		
caenorhabditis_elegans	WBGene00008039	ortholog_one2one	WBGene00031592
caenorhabditis_elegans	WBGene00008040	ortholog_one2one	WBGene00031591
caenorhabditis_elegans	WBGene00008041	ortholog_one2one	WBGene00031590
caenorhabditis_elegans	WBGene00008042	ortholog_one2many	WBGene00031593
caenorhabditis_elegans	WBGene00008042	ortholog_one2many	WBGene00031594
caenorhabditis_elegans	WBGene00008043	ortholog_one2many	WBGene00031602
caenorhabditis_elegans	WBGene00008043	ortholog_one2many	WBGene00031601
caenorhabditis_elegans	WBGene00008044	ortholog_one2many	WBGene00031598
caenorhabditis_elegans	WBGene00008044	ortholog_one2many	WBGene00031599
caenorhabditis_elegans	WBGene00008045	ortholog_one2one	WBGene00023688
caenorhabditis_elegans	WBGene00008047	ortholog_one2one	WBGene00023689
caenorhabditis_elegans	WBGene00008049	ortholog_one2one	WBGene00023687
caenorhabditis_elegans	WBGene00008050	ortholog_one2one	WBGene00034115
caenorhabditis_elegans	WBGene00008051	ortholog_one2one	WBGene00034113
caenorhabditis_elegans	WBGene00008052	ortholog_one2one	WBGene00024090
caenorhabditis_elegans	WBGene00008053	ortholog_one2one	WBGene00024089
caenorhabditis_elegans	WBGene00008054	ortholog_one2one	WBGene00034114
caenorhabditis_elegans	WBGene00008056		
caenorhabditis_elegans	WBGene00008057		
caenorhabditis_elegans	WBGene00008058		
caenorhabditis_elegans	WBGene00008059	ortholog_one2many	WBGene00028115
caenorhabditis_elegans	WBGene00008060	ortholog_many2many	WBGene00037961
caenorhabditis_elegans	WBGene00008060	ortholog_many2many	WBGene00088719
caenorhabditis_elegans	WBGene00008060	ortholog_many2many	WBGene00088082
caenorhabditis_elegans	WBGene00008060	ortholog_many2many	WBGene00036842
caenorhabditis_elegans	WBGene00008061	ortholog_one2one	WBGene00042587
caenorhabditis_elegans	WBGene00008062	ortholog_one2one	WBGene00042586
caenorhabditis_elegans	WBGene00008063	ortholog_many2many	WBGene00033676
caenorhabditis_elegans	WBGene00008063	ortholog_many2many	WBGene00037569
caenorhabditis_elegans	WBGene00008063	ortholog_many2many	WBGene00037644
caenorhabditis_elegans	WBGene00008063	ortholog_many2many	WBGene00033675
caenorhabditis_elegans	WBGene00008064	ortholog_one2one	WBGene00086728
caenorhabditis_elegans	WBGene00008065	ortholog_one2one	WBGene00036125
