Genome project	Gene stable ID	Homology type	Caenorhabditis remanei [WS251] gene stable ID
caenorhabditis_briggsae	WBGene00027951	ortholog_one2many	WBGene00066077
caenorhabditis_briggsae	WBGene00027952		
caenorhabditis_briggsae	WBGene00027953	ortholog_one2many	WBGene00073170
caenorhabditis_briggsae	WBGene00027953	ortholog_one2many	WBGene00066075
caenorhabditis_briggsae	WBGene00027954	ortholog_one2many	WBGene00066074
caenorhabditis_briggsae	WBGene00027954	ortholog_one2many	WBGene00077092
caenorhabditis_briggsae	WBGene00027955	ortholog_one2many	WBGene00074454
caenorhabditis_briggsae	WBGene00027955	ortholog_one2many	WBGene00066073
caenorhabditis_briggsae	WBGene00027956	ortholog_one2many	WBGene00074453
caenorhabditis_briggsae	WBGene00027956	ortholog_one2many	WBGene00066072
caenorhabditis_briggsae	WBGene00027957	ortholog_one2many	WBGene00074452
caenorhabditis_briggsae	WBGene00027957	ortholog_one2many	WBGene00066071
caenorhabditis_briggsae	WBGene00027958	ortholog_one2many	WBGene00074889
caenorhabditis_briggsae	WBGene00027958	ortholog_one2many	WBGene00085005
caenorhabditis_briggsae	WBGene00027959	ortholog_one2many	WBGene00066070
caenorhabditis_briggsae	WBGene00027960	ortholog_one2many	WBGene00066070
caenorhabditis_briggsae	WBGene00027961	ortholog_one2one	WBGene00066069
caenorhabditis_briggsae	WBGene00027962	ortholog_one2one	WBGene00066068
caenorhabditis_briggsae	WBGene00027963	ortholog_one2many	WBGene00073069
caenorhabditis_briggsae	WBGene00027963	ortholog_one2many	WBGene00066066
caenorhabditis_briggsae	WBGene00027964	ortholog_one2one	WBGene00069816
caenorhabditis_briggsae	WBGene00027965		
caenorhabditis_briggsae	WBGene00027966	ortholog_one2one	WBGene00069817
caenorhabditis_briggsae	WBGene00027967	ortholog_one2one	WBGene00063544
caenorhabditis_briggsae	WBGene00027968	ortholog_one2one	WBGene00063545
caenorhabditis_briggsae	WBGene00027969	ortholog_one2one	WBGene00063547
caenorhabditis_briggsae	WBGene00027970	ortholog_one2one	WBGene00063548
caenorhabditis_briggsae	WBGene00027971	ortholog_one2one	WBGene00063549
caenorhabditis_briggsae	WBGene00027972	ortholog_one2one	WBGene00082867
caenorhabditis_briggsae	WBGene00027973	ortholog_one2one	WBGene00063551
caenorhabditis_briggsae	WBGene00027974	ortholog_one2one	WBGene00063580
caenorhabditis_briggsae	WBGene00027975	ortholog_one2one	WBGene00063579
caenorhabditis_briggsae	WBGene00027976	ortholog_one2one	WBGene00063578
caenorhabditis_briggsae	WBGene00027977	ortholog_one2one	WBGene00063577
caenorhabditis_briggsae	WBGene00027978	ortholog_one2one	WBGene00063576
caenorhabditis_briggsae	WBGene00027979	ortholog_one2one	WBGene00063570
caenorhabditis_briggsae	WBGene00027980	ortholog_one2one	WBGene00063571
caenorhabditis_briggsae	WBGene00027981	ortholog_one2one	WBGene00063572
caenorhabditis_briggsae	WBGene00027982	ortholog_one2one	WBGene00063573
caenorhabditis_briggsae	WBGene00027983	ortholog_one2one	WBGene00063566
caenorhabditis_briggsae	WBGene00027984	ortholog_one2one	WBGene00063567
caenorhabditis_briggsae	WBGene00027985	ortholog_one2one	WBGene00063575
caenorhabditis_briggsae	WBGene00027986	ortholog_one2one	WBGene00063574
caenorhabditis_briggsae	WBGene00027987	ortholog_one2one	WBGene00063564
caenorhabditis_briggsae	WBGene00027988	ortholog_one2one	WBGene00063560
caenorhabditis_briggsae	WBGene00027989	ortholog_one2one	WBGene00063561
caenorhabditis_briggsae	WBGene00027990	ortholog_one2one	WBGene00063562
caenorhabditis_briggsae	WBGene00027991	ortholog_one2one	WBGene00063559
caenorhabditis_briggsae	WBGene00027992	ortholog_one2one	WBGene00082869
caenorhabditis_briggsae	WBGene00027993	ortholog_one2one	WBGene00063557
caenorhabditis_briggsae	WBGene00027994	ortholog_one2one	WBGene00063556
caenorhabditis_briggsae	WBGene00027995	ortholog_one2one	WBGene00063530
caenorhabditis_briggsae	WBGene00027996		
caenorhabditis_briggsae	WBGene00027997	ortholog_one2one	WBGene00063529
caenorhabditis_briggsae	WBGene00027998	ortholog_one2one	WBGene00063523
caenorhabditis_briggsae	WBGene00027999	ortholog_one2one	WBGene00063527
caenorhabditis_briggsae	WBGene00028000	ortholog_one2many	WBGene00063526
caenorhabditis_briggsae	WBGene00028000	ortholog_one2many	WBGene00082863
caenorhabditis_briggsae	WBGene00028001	ortholog_one2one	WBGene00063524
caenorhabditis_briggsae	WBGene00028002	ortholog_one2one	WBGene00063522
caenorhabditis_briggsae	WBGene00028003	ortholog_one2many	WBGene00067770
caenorhabditis_briggsae	WBGene00028003	ortholog_one2many	WBGene00072759
caenorhabditis_briggsae	WBGene00028003	ortholog_one2many	WBGene00083805
caenorhabditis_briggsae	WBGene00028003	ortholog_one2many	WBGene00084367
caenorhabditis_briggsae	WBGene00028003	ortholog_one2many	WBGene00061392
caenorhabditis_briggsae	WBGene00028003	ortholog_one2many	WBGene00069595
caenorhabditis_briggsae	WBGene00028003	ortholog_one2many	WBGene00083793
caenorhabditis_briggsae	WBGene00028003	ortholog_one2many	WBGene00069582
caenorhabditis_briggsae	WBGene00028004	ortholog_one2one	WBGene00069581
caenorhabditis_briggsae	WBGene00028005	ortholog_one2one	WBGene00069587
caenorhabditis_briggsae	WBGene00028007	ortholog_one2one	WBGene00069589
caenorhabditis_briggsae	WBGene00028008	ortholog_one2one	WBGene00069590
caenorhabditis_briggsae	WBGene00028009	ortholog_one2one	WBGene00069591
caenorhabditis_briggsae	WBGene00028011	ortholog_one2one	WBGene00069601
caenorhabditis_briggsae	WBGene00028012	ortholog_one2one	WBGene00069579
caenorhabditis_briggsae	WBGene00028013	ortholog_one2one	WBGene00069580
caenorhabditis_briggsae	WBGene00028014	ortholog_one2one	WBGene00069585
caenorhabditis_briggsae	WBGene00028015	ortholog_one2one	WBGene00069584
caenorhabditis_briggsae	WBGene00028016	ortholog_one2one	WBGene00069573
caenorhabditis_briggsae	WBGene00028017		
caenorhabditis_briggsae	WBGene00028018	ortholog_one2many	WBGene00069572
caenorhabditis_briggsae	WBGene00028019	ortholog_one2many	WBGene00069572
caenorhabditis_briggsae	WBGene00028020	ortholog_one2one	WBGene00069569
caenorhabditis_briggsae	WBGene00028021	ortholog_one2one	WBGene00063513
caenorhabditis_briggsae	WBGene00028022	ortholog_one2one	WBGene00063514
caenorhabditis_briggsae	WBGene00028023	ortholog_one2one	WBGene00063516
caenorhabditis_briggsae	WBGene00028024	ortholog_one2one	WBGene00082840
caenorhabditis_briggsae	WBGene00028025	ortholog_one2many	WBGene00063518
caenorhabditis_briggsae	WBGene00028026	ortholog_one2many	WBGene00063518
caenorhabditis_briggsae	WBGene00028027	ortholog_one2one	WBGene00082825
caenorhabditis_briggsae	WBGene00028028	ortholog_one2one	WBGene00063519
caenorhabditis_briggsae	WBGene00028029		
caenorhabditis_briggsae	WBGene00028030	ortholog_one2one	WBGene00063595
caenorhabditis_briggsae	WBGene00028031	ortholog_one2one	WBGene00063593
caenorhabditis_briggsae	WBGene00028032	ortholog_one2one	WBGene00082847
caenorhabditis_briggsae	WBGene00028033	ortholog_one2one	WBGene00063538
caenorhabditis_briggsae	WBGene00028034	ortholog_one2one	WBGene00063537
caenorhabditis_briggsae	WBGene00028035	ortholog_one2one	WBGene00063536
caenorhabditis_briggsae	WBGene00028036	ortholog_one2one	WBGene00063535
caenorhabditis_briggsae	WBGene00028037	ortholog_one2one	WBGene00063532
caenorhabditis_briggsae	WBGene00028038	ortholog_one2one	WBGene00063533
caenorhabditis_briggsae	WBGene00028039		
caenorhabditis_briggsae	WBGene00028040		
caenorhabditis_briggsae	WBGene00028042	ortholog_one2one	WBGene00063591
caenorhabditis_briggsae	WBGene00028043	ortholog_one2one	WBGene00063592
caenorhabditis_briggsae	WBGene00028044	ortholog_one2one	WBGene00063539
caenorhabditis_briggsae	WBGene00028045	ortholog_one2one	WBGene00063540
caenorhabditis_briggsae	WBGene00028046	ortholog_one2one	WBGene00063541
caenorhabditis_briggsae	WBGene00028047	ortholog_one2one	WBGene00063542
caenorhabditis_briggsae	WBGene00028048	ortholog_one2one	WBGene00063543
caenorhabditis_briggsae	WBGene00028049	ortholog_one2one	WBGene00069596
caenorhabditis_briggsae	WBGene00028050	ortholog_one2one	WBGene00069598
caenorhabditis_briggsae	WBGene00028051	ortholog_one2one	WBGene00069599
caenorhabditis_briggsae	WBGene00028052	ortholog_one2one	WBGene00069600
caenorhabditis_briggsae	WBGene00028053	ortholog_one2one	WBGene00077103
caenorhabditis_briggsae	WBGene00028054	ortholog_one2one	WBGene00069605
caenorhabditis_briggsae	WBGene00028055	ortholog_one2one	WBGene00069604
caenorhabditis_briggsae	WBGene00028056	ortholog_one2one	WBGene00069603
caenorhabditis_briggsae	WBGene00028057	ortholog_one2many	WBGene00084915
caenorhabditis_briggsae	WBGene00028057	ortholog_one2many	WBGene00085329
caenorhabditis_briggsae	WBGene00028058	ortholog_one2many	WBGene00085328
caenorhabditis_briggsae	WBGene00028058	ortholog_one2many	WBGene00084916
caenorhabditis_briggsae	WBGene00028059	ortholog_one2one	WBGene00073032
caenorhabditis_briggsae	WBGene00028060	ortholog_one2many	WBGene00073932
caenorhabditis_briggsae	WBGene00028060	ortholog_one2many	WBGene00073031
caenorhabditis_briggsae	WBGene00028061	ortholog_one2one	WBGene00076039
caenorhabditis_briggsae	WBGene00028062	ortholog_one2one	WBGene00072877
caenorhabditis_briggsae	WBGene00028063	ortholog_one2many	WBGene00071802
caenorhabditis_briggsae	WBGene00028063	ortholog_one2many	WBGene00085862
caenorhabditis_briggsae	WBGene00028064	ortholog_one2many	WBGene00072986
caenorhabditis_briggsae	WBGene00028064	ortholog_one2many	WBGene00082684
caenorhabditis_briggsae	WBGene00028065	ortholog_one2many	WBGene00072985
caenorhabditis_briggsae	WBGene00028065	ortholog_one2many	WBGene00071806
caenorhabditis_briggsae	WBGene00028066	ortholog_one2many	WBGene00072984
caenorhabditis_briggsae	WBGene00028066	ortholog_one2many	WBGene00194789
caenorhabditis_briggsae	WBGene00028067	ortholog_one2many	WBGene00072315
caenorhabditis_briggsae	WBGene00028067	ortholog_one2many	WBGene00076219
caenorhabditis_briggsae	WBGene00028068	ortholog_one2many	WBGene00066415
caenorhabditis_briggsae	WBGene00028068	ortholog_one2many	WBGene00072983
caenorhabditis_briggsae	WBGene00028069	ortholog_one2many	WBGene00075632
caenorhabditis_briggsae	WBGene00028069	ortholog_one2many	WBGene00073114
caenorhabditis_briggsae	WBGene00028069	ortholog_one2many	WBGene00073323
caenorhabditis_briggsae	WBGene00028070		
caenorhabditis_briggsae	WBGene00028071	ortholog_one2one	WBGene00079123
caenorhabditis_briggsae	WBGene00028072	ortholog_one2one	WBGene00065972
caenorhabditis_briggsae	WBGene00028073	ortholog_one2one	WBGene00079118
caenorhabditis_briggsae	WBGene00028074	ortholog_one2many	WBGene00065969
caenorhabditis_briggsae	WBGene00028074	ortholog_one2many	WBGene00065971
caenorhabditis_briggsae	WBGene00028075	ortholog_one2one	WBGene00079122
caenorhabditis_briggsae	WBGene00028076	ortholog_one2many	WBGene00065967
caenorhabditis_briggsae	WBGene00028077	ortholog_one2many	WBGene00065967
caenorhabditis_briggsae	WBGene00028078	ortholog_many2many	WBGene00073308
caenorhabditis_briggsae	WBGene00028078	ortholog_many2many	WBGene00067397
caenorhabditis_briggsae	WBGene00028079	ortholog_many2many	WBGene00073308
caenorhabditis_briggsae	WBGene00028079	ortholog_many2many	WBGene00067397
caenorhabditis_briggsae	WBGene00028080	ortholog_one2many	WBGene00072872
caenorhabditis_briggsae	WBGene00028080	ortholog_one2many	WBGene00074619
caenorhabditis_briggsae	WBGene00028081	ortholog_one2one	WBGene00072871
caenorhabditis_briggsae	WBGene00028082	ortholog_one2many	WBGene00072870
caenorhabditis_briggsae	WBGene00028082	ortholog_one2many	WBGene00073110
caenorhabditis_briggsae	WBGene00028084	ortholog_one2one	WBGene00077118
caenorhabditis_briggsae	WBGene00028085	ortholog_one2one	WBGene00065987
caenorhabditis_briggsae	WBGene00028086	ortholog_one2one	WBGene00071790
caenorhabditis_briggsae	WBGene00028087	ortholog_one2one	WBGene00071791
caenorhabditis_briggsae	WBGene00028088	ortholog_one2one	WBGene00071792
caenorhabditis_briggsae	WBGene00028089	ortholog_one2one	WBGene00065961
caenorhabditis_briggsae	WBGene00028090	ortholog_one2one	WBGene00065960
caenorhabditis_briggsae	WBGene00028091		
caenorhabditis_briggsae	WBGene00028092		
caenorhabditis_briggsae	WBGene00028093	ortholog_one2one	WBGene00065955
caenorhabditis_briggsae	WBGene00028095	ortholog_one2one	WBGene00065953
caenorhabditis_briggsae	WBGene00028096	ortholog_one2one	WBGene00065956
caenorhabditis_briggsae	WBGene00028097	ortholog_one2one	WBGene00065957
caenorhabditis_briggsae	WBGene00028098	ortholog_one2one	WBGene00065958
caenorhabditis_briggsae	WBGene00028099		
caenorhabditis_briggsae	WBGene00028100	ortholog_one2many	WBGene00067085
caenorhabditis_briggsae	WBGene00028100	ortholog_one2many	WBGene00074151
caenorhabditis_briggsae	WBGene00028101	ortholog_one2many	WBGene00078718
caenorhabditis_briggsae	WBGene00028101	ortholog_one2many	WBGene00067622
caenorhabditis_briggsae	WBGene00028101	ortholog_one2many	WBGene00067086
caenorhabditis_briggsae	WBGene00028103	ortholog_one2many	WBGene00067088
caenorhabditis_briggsae	WBGene00028103	ortholog_one2many	WBGene00074149
caenorhabditis_briggsae	WBGene00028104	ortholog_one2many	WBGene00067090
caenorhabditis_briggsae	WBGene00028104	ortholog_one2many	WBGene00073420
caenorhabditis_briggsae	WBGene00028105	ortholog_one2many	WBGene00073421
caenorhabditis_briggsae	WBGene00028105	ortholog_one2many	WBGene00067091
caenorhabditis_briggsae	WBGene00028106		
caenorhabditis_briggsae	WBGene00028107	ortholog_one2many	WBGene00067093
caenorhabditis_briggsae	WBGene00028107	ortholog_one2many	WBGene00074425
caenorhabditis_briggsae	WBGene00028108	ortholog_one2many	WBGene00067094
caenorhabditis_briggsae	WBGene00028108	ortholog_one2many	WBGene00073535
caenorhabditis_briggsae	WBGene00028109	ortholog_one2many	WBGene00067095
caenorhabditis_briggsae	WBGene00028109	ortholog_one2many	WBGene00073537
caenorhabditis_briggsae	WBGene00028110	ortholog_one2many	WBGene00073538
caenorhabditis_briggsae	WBGene00028110	ortholog_one2many	WBGene00067096
caenorhabditis_briggsae	WBGene00028111	ortholog_one2one	WBGene00067097
caenorhabditis_briggsae	WBGene00028112	ortholog_one2one	WBGene00067098
caenorhabditis_briggsae	WBGene00028113	ortholog_one2many	WBGene00076568
caenorhabditis_briggsae	WBGene00028113	ortholog_one2many	WBGene00067099
caenorhabditis_briggsae	WBGene00028114	ortholog_one2many	WBGene00067100
caenorhabditis_briggsae	WBGene00028114	ortholog_one2many	WBGene00077111
caenorhabditis_briggsae	WBGene00028115	ortholog_one2many	WBGene00078579
caenorhabditis_briggsae	WBGene00028115	ortholog_one2many	WBGene00067101
caenorhabditis_briggsae	WBGene00028115	ortholog_one2many	WBGene00078580
caenorhabditis_briggsae	WBGene00028116	ortholog_one2one	WBGene00067102
caenorhabditis_briggsae	WBGene00028117	ortholog_one2one	WBGene00067103
caenorhabditis_briggsae	WBGene00028118		
caenorhabditis_briggsae	WBGene00028119		
caenorhabditis_briggsae	WBGene00028120	ortholog_one2one	WBGene00067104
caenorhabditis_briggsae	WBGene00028121		
caenorhabditis_briggsae	WBGene00028122	ortholog_one2many	WBGene00067107
caenorhabditis_briggsae	WBGene00028122	ortholog_one2many	WBGene00075192
caenorhabditis_briggsae	WBGene00028123	ortholog_one2many	WBGene00072700
caenorhabditis_briggsae	WBGene00028123	ortholog_one2many	WBGene00066043
caenorhabditis_briggsae	WBGene00028123	ortholog_one2many	WBGene00073393
caenorhabditis_briggsae	WBGene00028123	ortholog_one2many	WBGene00083611
caenorhabditis_briggsae	WBGene00028123	ortholog_one2many	WBGene00073041
caenorhabditis_briggsae	WBGene00028124	ortholog_many2many	WBGene00075214
caenorhabditis_briggsae	WBGene00028124	ortholog_many2many	WBGene00067110
caenorhabditis_briggsae	WBGene00028125	ortholog_many2many	WBGene00075214
caenorhabditis_briggsae	WBGene00028125	ortholog_many2many	WBGene00067110
caenorhabditis_briggsae	WBGene00028126	ortholog_one2many	WBGene00078564
caenorhabditis_briggsae	WBGene00028126	ortholog_one2many	WBGene00081251
caenorhabditis_briggsae	WBGene00028127	ortholog_one2many	WBGene00074390
caenorhabditis_briggsae	WBGene00028127	ortholog_one2many	WBGene00067114
caenorhabditis_briggsae	WBGene00028128	ortholog_many2many	WBGene00070138
caenorhabditis_briggsae	WBGene00028128	ortholog_many2many	WBGene00071580
caenorhabditis_briggsae	WBGene00028129	ortholog_many2many	WBGene00056145
caenorhabditis_briggsae	WBGene00028129	ortholog_many2many	WBGene00053160
caenorhabditis_briggsae	WBGene00028130	ortholog_one2one	WBGene00067115
caenorhabditis_briggsae	WBGene00028131	ortholog_one2many	WBGene00067116
caenorhabditis_briggsae	WBGene00028131	ortholog_one2many	WBGene00075472
caenorhabditis_briggsae	WBGene00028132	ortholog_one2many	WBGene00075976
caenorhabditis_briggsae	WBGene00028132	ortholog_one2many	WBGene00081254
caenorhabditis_briggsae	WBGene00028133		
caenorhabditis_briggsae	WBGene00028134		
caenorhabditis_briggsae	WBGene00028135	ortholog_one2one	WBGene00053097
caenorhabditis_briggsae	WBGene00028136	ortholog_one2one	WBGene00067121
caenorhabditis_briggsae	WBGene00028137	ortholog_one2one	WBGene00067120
caenorhabditis_briggsae	WBGene00028138	ortholog_one2many	WBGene00068658
caenorhabditis_briggsae	WBGene00028138	ortholog_one2many	WBGene00073945
caenorhabditis_briggsae	WBGene00028139	ortholog_one2many	WBGene00068657
caenorhabditis_briggsae	WBGene00028139	ortholog_one2many	WBGene00075508
caenorhabditis_briggsae	WBGene00028140	ortholog_one2one	WBGene00068656
caenorhabditis_briggsae	WBGene00028141		
caenorhabditis_briggsae	WBGene00028142		
caenorhabditis_briggsae	WBGene00028143	ortholog_one2one	WBGene00068654
caenorhabditis_briggsae	WBGene00028144	ortholog_one2many	WBGene00068652
caenorhabditis_briggsae	WBGene00028144	ortholog_one2many	WBGene00074695
caenorhabditis_briggsae	WBGene00028145	ortholog_one2many	WBGene00074696
caenorhabditis_briggsae	WBGene00028145	ortholog_one2many	WBGene00068651
caenorhabditis_briggsae	WBGene00028145	ortholog_one2many	WBGene00061048
caenorhabditis_briggsae	WBGene00028146	ortholog_one2many	WBGene00068650
caenorhabditis_briggsae	WBGene00028146	ortholog_one2many	WBGene00074697
caenorhabditis_briggsae	WBGene00028147	ortholog_one2many	WBGene00085284
caenorhabditis_briggsae	WBGene00028147	ortholog_one2many	WBGene00073313
caenorhabditis_briggsae	WBGene00028147	ortholog_one2many	WBGene00071201
caenorhabditis_briggsae	WBGene00028148	ortholog_one2many	WBGene00071202
caenorhabditis_briggsae	WBGene00028148	ortholog_one2many	WBGene00074240
caenorhabditis_briggsae	WBGene00028149	ortholog_one2many	WBGene00071203
caenorhabditis_briggsae	WBGene00028149	ortholog_one2many	WBGene00085287
caenorhabditis_briggsae	WBGene00028150		
caenorhabditis_briggsae	WBGene00028151	ortholog_one2one	WBGene00071206
caenorhabditis_briggsae	WBGene00028152	ortholog_one2one	WBGene00071207
caenorhabditis_briggsae	WBGene00028153	ortholog_one2one	WBGene00071208
caenorhabditis_briggsae	WBGene00028154	ortholog_one2one	WBGene00071209
caenorhabditis_briggsae	WBGene00028155	ortholog_one2one	WBGene00071211
caenorhabditis_briggsae	WBGene00028156	ortholog_one2one	WBGene00071212
caenorhabditis_briggsae	WBGene00028157	ortholog_one2one	WBGene00071213
caenorhabditis_briggsae	WBGene00028158	ortholog_one2many	WBGene00074548
